Rk,I,Split,Year,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
409,,Bat3-6non-P,1935,10347,9824,43341,38879,5798,11480,2082,506,845,5983,406,343,3784,3156,.295,.361,.440,.801,17109,,195,481,,262,691,.305,,
410,,Batting 8th,1935,2980,2456,9860,8833,1015,2301,392,78,78,1109,42,38,843,757,.261,.327,.349,.676,3083,,32,151,,133,148,.278,,
411,,Batting 9th,1935,6172,2456,9592,8666,797,1725,237,35,50,774,10,7,530,1779,.199,.247,.252,.499,2182,,25,371,,8,137,.245,,
412,,Batting 3rd,1935,2603,2456,11226,10061,1560,3031,519,134,183,1395,115,87,956,751,.301,.364,.434,.798,4367,,43,165,,22,193,.312,,
413,,Batting 4th,1935,2581,2456,10983,9749,1661,2992,557,150,348,1818,84,66,1121,907,.307,.381,.502,.883,4893,,51,62,,122,167,.311,,
414,,Batting 7th,1935,2695,2456,10168,9149,1118,2569,477,99,107,1218,122,110,824,824,.281,.343,.390,.733,3565,,42,153,,60,181,.300,,
415,,Batting 2nd,1935,2543,2456,11499,10314,1573,3010,549,139,131,1083,126,111,880,718,.292,.350,.410,.760,4230,,42,263,,19,208,.304,,
416,,Bat1-2non-P,1935,5094,4912,23231,20890,3276,5995,1084,269,245,2091,321,239,1860,1500,.287,.348,.400,.748,8352,,88,393,,40,397,.300,,
417,,Batting 5th,1935,2577,2456,10723,9663,1364,2741,521,110,170,1444,96,93,876,762,.284,.347,.413,.760,3992,,63,121,,64,174,.294,,
418,,Batting 6th,1935,2696,2456,10425,9421,1233,2718,485,112,144,1329,111,98,831,739,.289,.349,.410,.758,3859,,38,134,,54,157,.301,,
419,,Bat7-9non-P,1935,7033,4912,21576,19375,2257,5189,928,187,194,2488,163,147,1808,1802,.268,.333,.365,.698,7073,,81,311,,200,343,.287,,
420,,Batting 1st,1935,2568,2456,11735,10579,1705,2986,535,130,114,1008,195,128,980,784,.282,.346,.390,.735,4123,,46,130,,21,189,.297,,
421,,Batting 2nd,1936,2657,2476,11680,10383,1742,3046,541,140,138,1102,138,108,1019,759,.293,.360,.412,.772,4281,,56,222,,17,203,.307,,
422,,Batting 7th,1936,2766,2476,10371,9360,1122,2598,428,106,106,1266,104,114,829,805,.278,.340,.380,.720,3556,,55,123,,78,166,.295,,
423,,Batting 5th,1936,2665,2476,10864,9709,1522,2990,541,130,202,1694,113,91,991,730,.308,.375,.453,.828,4397,,48,116,,107,173,.318,,
424,,Batting 6th,1936,2706,2476,10622,9538,1194,2699,478,97,149,1486,127,107,913,882,.283,.348,.400,.748,3818,,36,133,,65,177,.300,,
425,,Batting 4th,1936,2573,2476,11126,9777,1805,3115,608,141,323,1915,91,81,1213,870,.319,.397,.509,.906,4974,,57,77,,109,175,.325,,
426,,Bat1-2non-P,1936,5246,4952,23634,21132,3554,6143,1129,259,236,2050,353,254,2064,1543,.291,.357,.402,.759,8498,,115,322,,38,401,.305,,
427,,Bat3-6non-P,1936,10407,9904,44001,39218,6280,11958,2262,509,890,6704,452,347,4127,3238,.305,.374,.457,.830,17908,,178,474,,341,731,.315,,
428,,Batting 8th,1936,3052,2476,10074,9023,1033,2360,395,68,84,1079,66,29,884,826,.262,.330,.348,.679,3143,,41,126,,128,185,.281,,
429,,Batting 9th,1936,6261,2476,9799,8890,822,1805,268,35,48,864,7,12,515,1834,.203,.249,.257,.506,2287,,24,369,,7,137,.251,,
430,,Bat7-9non-P,1936,7199,4953,21965,19736,2295,5294,885,188,202,2545,168,147,1867,1856,.268,.335,.363,.697,7161,,101,257,,211,370,.288,,
431,,Batting 1st,1936,2616,2476,11958,10750,1818,3098,588,119,98,948,215,146,1048,784,.288,.355,.392,.747,4218,,59,100,,21,198,.304,,
432,,Batting 3rd,1936,2577,2476,11403,10206,1788,3155,635,141,216,1610,125,70,1010,758,.309,.373,.462,.836,4720,,37,150,,60,206,.318,,
433,,Batting 4th,1937,2620,2476,10970,9716,1650,2995,593,148,330,1902,96,81,1144,917,.308,.383,.502,.885,4874,,32,78,,113,161,.315,,
434,,Batting 8th,1937,3042,2476,9846,8779,992,2263,348,92,70,1030,87,62,900,876,.258,.329,.342,.672,3005,,37,128,,154,149,.280,,
435,,Bat7-9non-P,1937,7162,4952,21453,19159,2141,4917,798,216,198,2324,196,165,1966,2009,.257,.328,.352,.680,6741,,80,245,,224,355,.278,,
436,,Batting 5th,1937,2649,2476,10724,9523,1403,2941,562,121,254,1674,137,90,1084,910,.309,.382,.473,.855,4507,,39,77,,108,164,.321,,
437,,Batting 6th,1937,2716,2476,10432,9372,1168,2564,455,102,166,1321,117,122,895,930,.274,.339,.397,.736,3721,,34,130,,85,161,.290,,
438,,Batting 3rd,1937,2556,2476,11214,9984,1688,3128,580,137,218,1488,156,109,1036,829,.313,.381,.464,.845,4636,,51,143,,35,159,.326,,
439,,Batting 2nd,1937,2618,2476,11493,10301,1634,2900,487,141,104,1002,129,125,881,729,.282,.340,.386,.726,3981,,31,278,,15,220,.295,,
440,,Bat1-2non-P,1937,5168,4952,23260,20880,3364,5845,1043,253,238,1941,328,273,1925,1675,.280,.343,.388,.731,8108,,74,378,,40,422,.296,,
441,,Bat3-6non-P,1937,10417,9904,43331,38587,5874,11628,2190,508,968,6385,503,398,4158,3582,.301,.372,.460,.831,17738,,156,428,,341,645,.313,,
442,,Batting 1st,1937,2571,2476,11769,10581,1732,2945,556,112,134,939,200,148,1044,946,.278,.346,.390,.736,4127,,43,100,,25,202,.296,,
443,,Batting 7th,1937,2750,2476,10130,9069,1031,2343,400,120,113,1111,109,102,913,900,.258,.329,.366,.695,3322,,35,112,,62,177,.277,,
444,,Batting 9th,1937,6158,2476,9582,8638,772,1691,234,25,41,755,5,9,548,1982,.196,.245,.243,.488,2098,,20,374,,8,169,.249,,
445,,Batting 8th,1938,3001,2446,9802,8690,955,2199,343,77,76,1077,69,36,952,865,.253,.329,.336,.665,2924,,26,133,,123,176,.274,,
446,,Batting 9th,1938,6061,2446,9508,8593,780,1661,221,35,44,723,13,10,505,1816,.193,.239,.243,.482,2084,,15,393,,9,127,.240,,
447,,Batting 6th,1938,2616,2446,10360,9263,1276,2665,462,111,190,1425,125,99,960,732,.288,.357,.423,.780,3919,,34,101,,87,158,.297,,
448,,Batting 3rd,1938,2551,2446,11122,9853,1566,2827,509,151,206,1463,113,98,1050,767,.287,.359,.432,.791,4256,,59,159,,33,182,.295,,
449,,Batting 4th,1938,2554,2446,10863,9555,1591,2833,530,115,328,1734,75,51,1187,877,.296,.377,.479,.856,4577,,51,69,,120,127,.300,,
450,,Batting 7th,1938,2695,2446,10065,9043,1032,2462,434,107,143,1261,127,90,833,844,.272,.336,.391,.728,3539,,42,146,,69,172,.288,,
451,,Bat1-2non-P,1938,5127,4892,23026,20632,3300,5884,1043,235,234,1968,307,208,2023,1623,.285,.351,.393,.744,8099,,80,289,,42,381,.301,,
452,,Bat3-6non-P,1938,10245,9784,42956,38048,5888,11090,2010,482,978,6212,396,321,4325,3205,.291,.367,.447,.813,16998,,185,391,,343,619,.299,,
453,,Bat7-9non-P,1938,7047,4892,21320,19033,2108,4960,827,191,231,2495,198,126,1929,1907,.261,.331,.361,.691,6862,,71,285,,201,360,.280,,
454,,Batting 1st,1938,2566,2446,11659,10407,1636,2925,498,121,105,900,164,117,1105,870,.281,.353,.382,.735,3980,,46,100,,22,180,.299,,
455,,Batting 5th,1938,2604,2446,10618,9384,1467,2766,509,105,254,1590,83,74,1128,833,.295,.373,.453,.825,4247,,41,62,,103,152,.303,,
456,,Batting 2nd,1938,2582,2446,11370,10227,1666,2959,545,114,129,1068,143,91,918,753,.289,.350,.403,.753,4119,,34,190,,20,201,.303,,
457,,Batting 5th,1939,2661,2462,10672,9361,1345,2742,521,95,244,1605,99,62,1046,835,.293,.367,.447,.814,4185,255,46,87,,130,180,.302,,
458,,Batting 6th,1939,2689,2462,10407,9317,1179,2626,497,99,190,1365,136,101,885,892,.282,.347,.418,.764,3891,223,39,76,,83,167,.296,,
459,,Bat3-6non-P,1939,10426,9848,43184,37923,5797,11162,2102,485,950,6199,459,310,4251,3432,.294,.368,.450,.818,17084,907,164,363,,352,730,.304,,
460,,Batting 3rd,1939,2597,2462,11190,9742,1650,2878,533,163,215,1468,144,81,1111,816,.295,.370,.450,.820,4382,226,41,157,,41,181,.306,,
461,,Batting 4th,1939,2587,2462,10923,9510,1650,2917,551,128,301,1761,80,66,1209,891,.307,.387,.487,.874,4627,204,38,44,,98,202,.314,,
462,,Batting 2nd,1939,2656,2462,11458,10181,1673,2900,498,151,130,1035,141,98,961,733,.285,.349,.402,.751,4090,240,46,204,,19,194,.297,,
463,,Bat7-9non-P,1939,7414,4924,21550,19106,2126,5006,877,143,237,2362,187,140,1899,1967,.262,.331,.360,.691,6880,472,74,257,,211,347,.282,,
464,,Batting 1st,1939,2681,2462,11713,10473,1621,2937,485,115,95,905,174,128,1023,761,.280,.347,.376,.723,3937,151,50,101,,31,204,.296,,
465,,Batting 8th,1939,3215,2462,9858,8678,954,2206,371,67,78,984,55,41,914,879,.254,.327,.339,.667,2945,215,31,139,,127,162,.276,,
466,,Batting 9th,1939,6349,2462,9568,8567,767,1713,229,30,48,753,11,9,494,1837,.200,.245,.250,.496,2146,210,23,418,,10,141,.249,,
467,,Bat1-2non-P,1939,5296,4924,23165,20649,3287,5836,983,266,225,1940,315,226,1983,1494,.283,.348,.389,.737,8026,391,96,305,,50,398,.296,,
468,,Batting 7th,1939,2775,2462,10128,9045,1037,2453,455,69,144,1181,128,96,840,877,.271,.336,.385,.720,3478,219,39,111,,76,166,.288,,
469,,Batting 7th,1940,2761,2472,10135,9235,1023,2435,423,84,156,1169,116,126,775,945,.264,.323,.378,.701,3494,241,34,91,,74,178,.280,,
470,,Bat7-9non-P,1940,7391,4944,21529,19426,2023,4947,828,159,247,2277,186,167,1810,1991,.255,.321,.352,.672,6834,497,75,218,,216,404,.273,,
471,,Batting 1st,1940,2686,2472,11729,10558,1596,2810,492,119,130,900,186,151,1010,888,.266,.333,.372,.706,3930,166,55,103,,27,182,.281,,
472,,Batting 3rd,1940,2593,2472,11183,9928,1570,2883,520,141,233,1409,143,79,1082,882,.290,.362,.442,.804,4384,236,37,135,,41,159,.301,,
473,,Batting 2nd,1940,2600,2472,11441,10340,1608,2959,538,138,146,970,145,100,864,739,.286,.343,.407,.751,4211,171,36,201,,25,200,.298,,
474,,Bat1-2non-P,1940,5248,4944,23164,20893,3203,5769,1030,257,276,1870,331,251,1873,1625,.276,.338,.390,.728,8141,337,91,304,,52,382,.289,,
475,,Bat3-6non-P,1940,10458,9888,43205,38414,5700,10970,2057,490,1022,6049,436,328,4257,3696,.286,.359,.444,.804,17073,854,176,356,,397,642,.295,,
476,,Batting 5th,1940,2665,2472,10681,9481,1403,2680,515,106,248,1536,91,77,1074,986,.283,.359,.438,.797,4151,195,54,71,,98,132,.295,,
477,,Batting 6th,1940,2695,2472,10415,9309,1167,2569,483,117,198,1353,125,106,961,921,.276,.346,.417,.763,3880,203,40,105,,104,184,.289,,
478,,Batting 8th,1940,3228,2472,9835,8807,886,2173,351,63,74,930,66,42,876,825,.247,.317,.326,.644,2872,216,36,116,,132,205,.265,,
479,,Batting 9th,1940,6341,2472,9554,8635,729,1656,241,35,43,698,17,13,494,1982,.192,.237,.243,.480,2096,206,21,399,,10,150,.244,,
480,,Batting 4th,1940,2630,2472,10939,9708,1586,2839,539,126,343,1751,79,66,1141,909,.292,.369,.480,.849,4659,220,45,45,,154,167,.295,,
481,,Batting 4th,1941,2609,2488,10983,9552,1510,2802,526,121,284,1683,86,62,1332,841,.293,.382,.463,.845,4422,195,43,54,,155,151,.299,,
482,,Batting 5th,1941,2631,2488,10744,9485,1332,2621,477,122,219,1492,83,84,1124,873,.276,.356,.422,.777,3999,202,42,93,,116,143,.286,,
483,,Batting 6th,1941,2697,2488,10478,9375,1146,2532,438,99,192,1389,105,110,967,850,.270,.341,.399,.740,3744,243,40,95,,97,165,.281,,
484,,Batting 8th,1941,3274,2488,9914,8906,844,2219,377,63,68,908,64,43,861,826,.249,.317,.329,.646,2926,234,25,122,,147,176,.268,,
485,,Batting 9th,1941,6329,2488,9616,8645,662,1562,206,30,43,675,16,9,520,1940,.181,.228,.226,.454,1957,210,9,442,,16,151,.228,,
486,,Batting 7th,1941,2800,2488,10179,9139,972,2381,448,89,137,1153,98,97,879,948,.261,.328,.374,.702,3418,209,33,128,,107,158,.279,,
487,,Bat7-9non-P,1941,7505,4976,21696,19495,1946,4921,870,159,221,2229,167,141,1889,2004,.252,.320,.347,.668,6772,483,59,253,,269,350,.272,,
488,,Batting 1st,1941,2687,2488,11820,10593,1544,2761,479,102,83,798,183,120,1072,917,.261,.331,.349,.679,3693,146,38,116,,23,186,.279,,
489,,Batting 3rd,1941,2675,2488,11235,9847,1593,2792,516,120,203,1315,128,78,1143,898,.284,.361,.422,.783,4157,239,54,189,,34,173,.296,,
490,,Batting 2nd,1941,2634,2488,11524,10310,1565,2861,494,120,102,914,132,92,992,761,.277,.343,.378,.721,3901,196,29,193,,32,179,.292,,
491,,Bat1-2non-P,1941,5286,4976,23334,20895,3103,5622,973,222,185,1711,315,212,2063,1675,.269,.337,.363,.700,7594,342,67,308,,55,365,.286,,
492,,Bat3-6non-P,1941,10529,9952,43430,38251,5561,10747,1957,462,898,5879,401,334,4564,3461,.281,.360,.427,.787,16322,879,179,431,,402,632,.291,,
493,,Bat1-2non-P,1942,5216,4896,22693,20216,2861,5290,824,193,161,1548,325,241,2016,1413,.262,.331,.345,.677,6983,327,89,369,,40,392,.275,,
494,,Batting 7th,1942,2765,2448,9919,9004,876,2290,382,60,95,1043,115,96,772,854,.254,.315,.342,.657,3077,243,29,113,,82,162,.273,,
495,,Batting 6th,1942,2659,2448,10187,9034,970,2323,377,78,155,1208,124,109,1003,938,.257,.333,.368,.701,3321,233,28,121,,85,146,.273,,
496,,Batting 8th,1942,3137,2448,9636,8564,782,2033,326,59,56,798,81,34,884,845,.237,.311,.309,.620,2645,201,33,153,,142,145,.258,,
497,,Batting 1st,1942,2609,2448,11487,10246,1431,2642,436,87,88,759,186,143,1049,756,.258,.330,.343,.673,3516,132,50,139,,21,189,.272,,
498,,Batting 4th,1942,2580,2448,10730,9489,1354,2652,465,110,206,1439,82,82,1126,800,.279,.358,.417,.775,3955,194,38,77,,141,174,.288,,
499,,Batting 3rd,1942,2554,2448,10962,9672,1357,2635,493,101,187,1209,127,88,1095,800,.272,.349,.402,.752,3891,193,49,146,,46,144,.282,,
500,,Batting 5th,1942,2649,2448,10498,9308,1160,2455,410,92,176,1306,104,83,1052,845,.264,.342,.384,.726,3577,205,53,84,,110,150,.275,,
501,,Bat3-6non-P,1942,10358,9792,42376,37502,4827,10065,1745,381,724,5162,435,360,4276,3382,.268,.346,.393,.739,14744,825,168,428,,382,614,.280,,
502,,Bat7-9non-P,1942,7185,4896,21016,18880,1763,4613,764,123,163,2008,198,131,1794,1907,.244,.312,.324,.636,6112,474,67,272,,237,337,.265,,
503,,Batting 2nd,1942,2656,2448,11208,9972,1433,2648,388,106,73,789,139,98,967,657,.266,.333,.348,.681,3467,195,39,230,,19,203,.279,,
504,,Batting 9th,1942,6025,2448,9336,8442,632,1498,204,29,35,642,11,9,450,1863,.177,.221,.221,.442,1865,179,20,424,,13,124,.224,,
505,,Batting 8th,1943,3132,2476,9738,8586,793,2055,298,55,61,887,49,34,967,887,.239,.319,.308,.627,2646,202,37,148,,150,157,.261,,
506,,Batting 9th,1943,6160,2476,9464,8447,618,1572,208,34,29,631,23,15,532,1738,.186,.236,.229,.465,1935,183,22,462,,6,111,.231,,
507,,Batting 5th,1943,2625,2476,10608,9491,1133,2521,442,78,129,1221,90,106,974,748,.266,.336,.369,.706,3506,253,34,109,,92,158,.278,,
508,,Batting 3rd,1943,2581,2476,11100,9892,1309,2653,439,118,134,1137,122,97,985,881,.268,.337,.377,.714,3730,238,45,177,,48,143,.284,,
509,,Batting 4th,1943,2582,2476,10859,9628,1268,2635,450,111,241,1453,86,87,1128,951,.274,.352,.419,.771,4030,219,38,65,,116,152,.284,,
510,,Batting 6th,1943,2638,2476,10303,9253,991,2458,425,90,96,1103,132,94,873,822,.266,.331,.362,.693,3351,244,29,148,,83,138,.283,,
511,,Batting 7th,1943,2749,2476,10022,8918,842,2192,360,75,81,964,115,90,881,873,.246,.317,.330,.647,2945,220,45,176,,93,146,.265,,
512,,Batting 2nd,1943,2626,2476,11373,10048,1341,2637,398,93,81,834,168,123,998,851,.262,.331,.345,.676,3464,196,40,286,,22,157,.280,,
513,,Bat1-2non-P,1943,5200,4952,23012,20485,2736,5382,852,198,134,1578,404,272,2043,1684,.263,.332,.343,.675,7032,348,79,403,,40,311,.281,,
514,,Bat3-6non-P,1943,10336,9904,42869,38263,4673,10266,1756,397,600,4914,429,383,3960,3402,.268,.339,.382,.721,14616,954,146,499,,339,591,.282,,
515,,Bat7-9non-P,1943,7206,4952,21278,18853,1726,4559,714,137,153,2026,170,126,2004,1972,.242,.317,.319,.636,6006,464,86,333,,248,324,.263,,
516,,Batting 1st,1943,2606,2476,11645,10441,1399,2745,454,105,53,744,237,149,1046,834,.263,.332,.342,.674,3568,152,39,118,,18,154,.282,,
517,,Bat7-9non-P,1944,7493,4968,21497,19278,1729,4760,735,128,112,1984,153,100,1782,1818,.247,.313,.316,.629,6087,504,84,351,,241,292,.268,,
518,,Batting 1st,1944,2658,2484,11684,10611,1501,2833,435,125,78,810,244,157,911,831,.267,.327,.354,.680,3752,135,31,131,,20,177,.284,,
519,,Batting 5th,1944,2704,2484,10666,9517,1275,2599,444,95,197,1400,77,71,1018,792,.273,.345,.402,.747,3824,224,31,99,,130,139,.282,,
520,,Batting 4th,1944,2640,2484,10917,9666,1407,2816,538,112,258,1595,76,53,1118,790,.291,.367,.450,.818,4352,205,45,86,,173,139,.297,,
521,,Bat3-6non-P,1944,10536,9936,43125,38455,5028,10692,1907,430,720,5404,373,292,3949,3201,.278,.348,.406,.754,15619,880,172,546,,454,553,.289,,
522,,Batting 7th,1944,2837,2484,10097,9077,837,2336,371,71,66,997,89,63,816,775,.257,.321,.336,.657,3047,236,42,162,,90,126,.276,,
523,,Batting 6th,1944,2689,2484,10379,9344,974,2468,453,93,109,1144,90,92,805,781,.264,.326,.368,.693,3434,290,51,179,,97,142,.279,,
524,,Batting 8th,1944,3275,2484,9820,8780,799,2113,308,51,31,828,63,35,823,819,.241,.308,.298,.606,2616,228,36,180,,144,148,.263,,
525,,Batting 9th,1944,6227,2484,9518,8597,685,1604,226,30,36,661,13,9,511,1738,.187,.233,.232,.465,1998,199,10,399,,8,119,.230,,
526,,Bat1-2non-P,1944,5286,4968,23093,20749,2971,5561,844,226,181,1711,391,271,1841,1662,.268,.330,.357,.687,7400,338,90,411,,45,348,.285,,
527,,Batting 3rd,1944,2613,2484,11166,9930,1398,2809,472,130,156,1265,131,76,1008,838,.283,.352,.404,.755,4009,161,45,183,,54,133,.297,,
528,,Batting 2nd,1944,2682,2484,11419,10147,1477,2728,409,101,103,901,147,114,930,834,.269,.334,.360,.693,3648,203,59,281,,25,171,.285,,
529,,Bat7-9non-P,1945,7434,4921,21229,19043,1808,4686,716,130,132,2006,150,130,1777,1678,.246,.313,.318,.631,6058,475,88,320,,269,356,.264,,
530,,Batting 1st,1945,2706,2460,11576,10269,1479,2734,435,112,68,791,213,156,1129,845,.266,.341,.350,.691,3597,111,37,140,,31,183,.285,,
531,,Batting 3rd,1945,2624,2460,11043,9697,1352,2679,435,95,179,1307,129,89,1118,860,.276,.354,.396,.750,3841,159,51,177,,50,167,.289,,
532,,Batting 4th,1945,2609,2460,10808,9528,1373,2705,465,92,210,1479,100,56,1154,840,.284,.364,.418,.782,3984,200,44,81,,152,151,.294,,
533,,Batting 8th,1945,3309,2460,9724,8649,828,2091,291,57,41,829,55,30,883,736,.242,.315,.303,.617,2619,223,35,156,,167,156,.260,,
534,,Bat1-2non-P,1945,5290,4920,22910,20398,2934,5524,852,211,154,1662,399,263,2030,1572,.271,.339,.356,.695,7260,307,79,400,,61,353,.288,,
535,,Bat3-6non-P,1945,10422,9840,42702,37845,4916,10457,1747,368,688,5327,429,309,4143,3357,.276,.350,.396,.747,15004,800,179,534,,465,648,.289,,
536,,Batting 2nd,1945,2617,2460,11335,10130,1460,2790,417,99,86,871,186,107,901,728,.275,.337,.362,.699,3663,196,42,260,,30,170,.290,,
537,,Batting 7th,1945,2831,2460,10033,9073,874,2297,383,66,71,1019,94,100,763,724,.253,.314,.333,.648,3025,214,46,151,,97,179,.269,,
538,,Batting 5th,1945,2621,2460,10561,9370,1188,2567,434,88,167,1323,97,74,1001,814,.274,.347,.393,.739,3678,194,45,145,,138,181,.286,,
539,,Batting 6th,1945,2682,2460,10295,9254,1034,2506,413,93,132,1218,105,91,870,844,.271,.336,.378,.714,3501,247,39,132,,125,149,.287,,
540,,Batting 9th,1945,6096,2460,9430,8477,698,1608,226,27,53,677,14,14,490,1675,.190,.236,.241,.477,2047,186,23,440,,6,127,.230,,
541,,Batting 8th,1946,3292,2484,9763,8585,830,2105,327,64,61,812,70,54,995,918,.245,.326,.320,.645,2743,221,33,149,,201,150,.269,,
542,,Batting 9th,1946,6991,2484,9459,8450,627,1507,218,21,38,622,11,8,531,2051,.178,.228,.223,.451,1881,182,12,465,,12,119,.231,,
543,,Batting 7th,1946,2941,2484,10048,8982,839,2243,379,83,108,949,89,90,885,968,.250,.320,.346,.667,3112,213,47,134,,122,136,.270,,
544,,Bat1-2non-P,1946,5424,4968,22977,20289,2807,5346,859,205,156,1560,336,232,2203,1879,.263,.338,.349,.687,7083,366,83,399,,55,330,.284,,
545,,Bat3-6non-P,1946,10735,9936,42827,38010,4803,10351,1799,411,852,5274,386,337,4195,3903,.272,.347,.409,.755,15528,884,142,476,,414,574,.286,,
546,,Batting 2nd,1946,2726,2484,11337,10051,1383,2725,446,119,89,843,125,84,1009,885,.271,.340,.366,.705,3676,213,35,241,,25,155,.290,,
547,,Batting 5th,1946,2750,2484,10580,9378,1146,2532,413,92,209,1311,81,90,1026,1044,.270,.345,.401,.745,3756,231,41,133,,100,117,.286,,
548,,Batting 6th,1946,2802,2484,10337,9249,981,2399,411,75,170,1148,94,101,924,983,.259,.328,.375,.704,3470,239,28,135,,93,178,.275,,
549,,Bat7-9non-P,1946,7844,4968,21670,19217,1762,4682,762,154,187,1940,156,141,2070,2196,.244,.320,.329,.648,6313,473,85,297,,332,304,.267,,
550,,Batting 1st,1946,2769,2484,11645,10242,1435,2623,413,86,67,717,211,149,1195,994,.256,.337,.333,.669,3409,153,48,158,,30,175,.278,,
551,,Batting 3rd,1946,2667,2484,11082,9783,1324,2682,490,118,213,1309,130,73,1121,928,.274,.351,.414,.764,4047,206,33,145,,65,136,.286,,
552,,Batting 4th,1946,2655,2484,10841,9612,1388,2740,485,126,260,1507,83,74,1124,951,.285,.362,.443,.805,4257,208,40,64,,156,143,.295,,
553,,Batting 3rd,1947,2672,2486,11113,9829,1475,2749,454,124,217,1256,113,83,1137,1002,.280,.356,.417,.774,4102,268,31,115,,61,136,.294,,
554,,Bat3-6non-P,1947,10683,9943,42954,37815,5393,10395,1741,405,996,5637,347,314,4580,3724,.275,.355,.421,.777,15934,973,149,409,,496,490,.284,,
555,,Batting 9th,1947,7032,2486,9498,8565,621,1585,220,31,43,699,7,11,500,2017,.185,.232,.233,.465,1996,185,19,414,,10,109,.237,,
556,,Batting 5th,1947,2727,2486,10625,9382,1311,2501,407,100,244,1432,88,87,1109,888,.267,.346,.409,.756,3840,241,37,97,,155,117,.274,,
557,,Batting 6th,1947,2733,2486,10370,9223,1136,2468,390,79,237,1368,81,88,978,937,.268,.340,.404,.744,3727,258,39,130,,117,120,.277,,
558,,Bat1-2non-P,1947,5288,4972,23021,20402,3000,5512,861,219,245,1636,272,221,2176,1657,.270,.343,.370,.713,7546,377,82,361,,58,310,.285,,
559,,Batting 4th,1947,2688,2486,10854,9388,1496,2677,490,102,298,1581,66,58,1357,898,.285,.378,.454,.832,4265,206,42,67,,163,118,.290,,
560,,Batting 7th,1947,2814,2486,10096,9012,932,2346,427,77,167,1171,82,82,935,943,.260,.332,.380,.712,3428,202,31,118,,122,119,.276,,
561,,Batting 8th,1947,3286,2486,9806,8630,851,2162,319,72,114,962,58,44,1030,855,.251,.333,.344,.677,2967,227,37,108,,252,111,.267,,
562,,Batting 2nd,1947,2642,2486,11373,10029,1523,2820,455,104,142,884,141,92,1056,810,.281,.352,.390,.742,3909,212,45,243,,26,154,.295,,
563,,Bat7-9non-P,1947,7667,4973,21688,19253,1888,4874,801,152,299,2337,140,123,2132,2087,.253,.330,.357,.687,6876,469,71,231,,381,247,.271,,
564,,Batting 1st,1947,2681,2486,11650,10375,1485,2693,407,115,103,753,131,129,1120,848,.260,.334,.351,.685,3639,165,37,118,,32,156,.275,,
565,,Bat7-9non-P,1948,7877,4948,21876,19335,2037,4820,772,167,273,2315,135,119,2209,2197,.249,.328,.349,.677,6745,512,68,264,,267,278,.270,,
566,,Batting 1st,1948,2670,2474,11713,10343,1586,2878,456,83,93,874,190,147,1225,829,.278,.357,.365,.722,3779,146,34,111,,25,166,.296,,
567,,Batting 3rd,1948,2675,2474,11163,9686,1568,2843,526,146,223,1416,145,72,1305,923,.294,.380,.447,.827,4330,223,38,133,,63,129,.307,,
568,,Batting 4th,1948,2639,2474,10921,9450,1494,2631,452,95,354,1696,63,68,1344,947,.278,.371,.459,.830,4335,234,49,78,,104,127,.279,,
569,,Batting 6th,1948,2730,2474,10396,9200,1162,2416,423,86,208,1301,88,77,1052,893,.263,.341,.395,.736,3635,251,45,99,,99,140,.273,,
570,,Bat1-2non-P,1948,5333,4948,23115,20447,3165,5657,933,197,223,1834,300,252,2257,1642,.277,.351,.374,.725,7653,355,81,328,,43,308,.292,,
571,,Batting 7th,1948,2849,2474,10124,9039,986,2309,379,79,160,1138,69,70,926,915,.255,.326,.368,.694,3326,265,26,133,,88,126,.270,,
572,,Batting 9th,1948,7365,2474,9585,8549,726,1606,215,48,45,732,11,7,602,1854,.188,.243,.240,.483,2052,193,22,412,,7,102,.235,,
573,,Batting 8th,1948,3356,2474,9850,8601,923,2136,335,71,98,964,63,46,1090,995,.248,.335,.338,.673,2907,199,35,124,,172,134,.271,,
574,,Batting 5th,1948,2767,2474,10655,9432,1296,2636,423,113,244,1513,76,47,1066,882,.279,.356,.426,.781,4017,221,47,109,,126,144,.288,,
575,,Batting 2nd,1948,2733,2474,11413,10113,1587,2781,478,114,130,961,110,105,1033,813,.275,.345,.383,.728,3877,209,47,218,,18,143,.289,,
576,,Bat3-6non-P,1948,10668,9896,43123,37759,5499,10522,1823,440,1029,5926,370,263,4766,3644,.279,.362,.432,.794,16312,928,179,417,,392,540,.287,,
577,,Bat3-6non-P,1949,10751,9920,43350,37873,5605,10507,1803,368,1103,5933,317,292,4890,3642,.277,.363,.432,.795,16355,1050,186,398,,267,489,.284,,
578,,Bat7-9non-P,1949,7764,4960,21814,19258,2112,4901,781,147,313,2329,129,112,2222,2066,.254,.335,.359,.694,6915,546,103,228,,209,265,.272,,
579,,Batting 3rd,1949,2689,2480,11238,9703,1589,2756,482,106,281,1395,105,83,1364,944,.284,.375,.442,.817,4293,261,41,128,,46,123,.292,,
580,,Batting 4th,1949,2645,2480,10965,9524,1542,2696,455,84,380,1734,77,61,1314,893,.283,.373,.468,.841,4459,259,47,79,,87,129,.281,,
581,,Batting 2nd,1949,2714,2480,11493,10109,1507,2784,456,97,147,1020,113,99,1110,794,.275,.349,.383,.733,3875,240,41,232,,16,137,.288,,
