Rk,I,Split,Year,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
1424,,as Outfield,1997,4532,,59257,52420,7850,14326,2766,369,1741,7101,1538,696,5644,9959,.273,.347,.440,.786,23053,1067,471,270,440,405,635,.306,,
1425,,as P,1997,2258,,5438,4682,256,647,110,8,17,256,9,5,196,1881,.138,.175,.176,.351,824,54,17,531,12,0,59,.225,,
1426,,Other,1997,12,,14,10,4,2,1,0,0,4,0,0,2,3,.200,.429,.300,.729,3,0,2,0,0,0,0,.286,,
1427,,at Off. Pos.,1998,4864,,99356,87869,12934,24051,4880,403,3317,13366,1415,724,9575,17072,.274,.347,.452,.799,39688,2077,792,269,837,711,1020,.303,,
1428,,as Outfield,1998,4864,,63895,56848,8456,15666,3070,393,1979,7850,1555,684,5780,10565,.276,.345,.448,.793,25459,1157,480,304,471,380,699,.306,,
1429,,as P,1998,2590,,6395,5470,333,800,122,11,20,285,7,4,258,2068,.146,.187,.184,.370,1004,75,18,637,11,0,62,.230,,
1430,,as RF,1998,4864,,21077,18782,2801,5335,1064,124,762,2898,387,189,1896,3556,.284,.352,.476,.828,8933,441,167,60,168,148,236,.313,,
1431,,as SS,1998,4864,,20238,18165,2391,4818,911,127,336,1908,447,209,1476,2991,.265,.324,.385,.709,6991,397,179,278,139,76,259,.299,,
1432,,as 1B,1998,4864,,21127,18522,2788,5263,1092,58,834,3214,176,98,2210,3582,.284,.363,.484,.847,8973,465,179,19,195,201,194,.310,,
1433,,as 2B,1998,4864,,21254,18912,2731,5120,968,133,360,1982,576,199,1774,2890,.271,.338,.393,.732,7434,378,232,200,135,81,236,.301,,
1434,,as C,1998,4864,,19308,17341,1952,4443,881,65,477,2225,111,68,1465,3282,.256,.319,.397,.716,6885,470,208,143,148,121,172,.289,,
1435,,as CF,1998,4864,,21722,19352,2956,5257,979,160,554,2314,728,301,1899,3588,.272,.340,.425,.764,8218,308,158,178,132,78,241,.307,,
1436,,as DH,1998,2268,,9960,8694,1307,2382,505,30,348,1386,103,61,1099,1767,.274,.356,.459,.815,3991,206,63,9,94,71,106,.305,,
1437,,as 3B,1998,4864,,20754,18474,2591,4972,1000,68,612,2564,209,142,1872,3478,.269,.340,.430,.770,7944,450,182,70,154,102,209,.300,,
1438,,as Infield,1998,4864,,102681,91414,12453,24616,4852,451,2619,11893,1519,716,8797,16223,.269,.337,.418,.755,38227,2160,980,710,771,581,1070,.300,,
1439,,as LF,1998,4864,,21096,18714,2699,5074,1027,109,663,2638,440,194,1985,3421,.271,.343,.444,.787,8308,408,155,66,171,154,222,.298,,
1440,,at Def. Pos.,1998,4864,,82522,73770,10030,19638,3739,485,1727,8429,1862,777,6614,12751,.266,.331,.400,.731,29528,1553,777,799,554,356,908,.299,,
1441,,as PH,1998,3113,,5629,4927,475,1081,203,15,100,706,34,13,550,1333,.219,.301,.328,.628,1614,111,47,45,60,36,55,.276,,
1442,,as PH for DH,1998,277,,287,244,43,56,11,1,2,40,6,1,37,65,.230,.328,.307,.635,75,4,1,0,5,1,2,.297,,
1443,,as PR,1998,,,,,273,,,,,,66,28,,,,,,,,,,,,,,,,
1444,,Other,1998,7,,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,.000,,
1445,,at Off. Pos.,1999,4856,,100018,87702,13567,24296,4786,415,3560,13965,1559,713,10365,16574,.277,.356,.463,.819,40592,2153,838,277,827,719,1014,.303,,
1446,,Other,1999,15,,15,14,4,3,0,1,0,4,0,0,1,3,.214,.267,.357,.624,5,0,0,0,0,0,0,.273,,
1447,,as PH,1999,3121,,5663,4884,501,1145,221,18,105,707,51,17,621,1287,.234,.324,.352,.675,1717,128,49,53,56,52,64,.293,,
1448,,as PH for DH,1999,211,,213,183,30,45,10,1,3,27,2,0,24,51,.246,.336,.361,.697,66,7,2,2,2,4,1,.321,,
1449,,as PR,1999,,,,,251,,,,,,66,33,,,,,,,,,,,,,,,,
1450,,as C,1999,4856,,19563,17483,2147,4620,930,55,536,2362,144,79,1612,3189,.264,.330,.416,.746,7268,507,193,117,158,113,196,.293,,
1451,,as CF,1999,4856,,21444,18948,3026,5223,960,177,599,2434,675,266,2036,3482,.276,.349,.440,.789,8334,333,178,124,154,110,239,.308,,
1452,,as DH,1999,2265,,9931,8625,1306,2383,484,24,382,1472,84,40,1122,1716,.276,.363,.471,.834,4061,250,100,13,71,82,84,.303,,
1453,,as RF,1999,4856,,21309,18676,3095,5307,977,116,851,3113,490,213,2207,3528,.284,.362,.486,.847,9069,418,174,59,191,146,201,.308,,
1454,,as SS,1999,4856,,20638,18455,2628,5037,905,139,389,2167,415,196,1610,2857,.273,.335,.400,.735,7387,404,179,243,150,107,253,.303,,
1455,,as Outfield,1999,4856,,64188,56603,9104,15829,2957,408,2191,8381,1663,676,6325,10407,.280,.354,.462,.817,26175,1162,509,244,497,360,673,.306,,
1456,,as P,1999,2571,,6318,5395,365,795,122,10,28,349,7,4,255,2041,.147,.187,.189,.377,1021,77,14,638,15,0,87,.230,,
1457,,as 1B,1999,4856,,21189,18391,2879,5218,1063,82,820,3102,174,99,2418,3410,.284,.369,.484,.853,8905,467,179,25,174,198,205,.307,,
1458,,as 2B,1999,4856,,21696,19140,2963,5353,1037,134,416,2180,622,262,2012,2973,.280,.351,.413,.764,7906,369,177,205,160,58,246,.310,,
1459,,at Def. Pos.,1999,4856,,83341,74026,10764,20233,3832,505,1940,9143,1856,803,7270,12501,.273,.342,.417,.759,30895,1613,727,689,622,388,934,.304,,
1460,,as 3B,1999,4856,,20704,18330,2552,4989,1031,61,664,2764,196,114,1939,3287,.272,.345,.444,.788,8134,486,181,68,185,141,228,.297,,
1461,,as Infield,1999,4856,,103790,91799,13169,25217,4966,471,2825,12575,1551,750,9591,15716,.275,.346,.431,.778,39600,2233,909,658,827,617,1128,.302,,
1462,,as LF,1999,4856,,21435,18979,2983,5299,1020,115,741,2834,498,197,2082,3397,.279,.353,.462,.815,8772,411,157,61,152,104,233,.304,,
1463,,as Infield,2000,4858,,103982,91550,13316,25020,5066,482,2919,12662,1363,661,9982,15833,.273,.348,.435,.783,39807,2242,926,685,833,700,1138,.300,,
1464,,as LF,2000,4858,,21476,18863,3114,5379,1068,136,783,2868,407,160,2190,3489,.285,.362,.481,.842,9068,427,167,75,177,122,219,.311,,
1465,,as Outfield,2000,4858,,64432,56857,9176,15920,3061,426,2260,8639,1382,565,6274,10582,.280,.354,.468,.822,26613,1280,496,261,535,385,718,.307,,
1466,,as P,2000,2589,,6350,5458,320,808,129,7,33,315,3,6,226,2040,.148,.185,.192,.377,1050,75,23,625,18,0,75,.228,,
1467,,as C,2000,4858,,19614,17354,2196,4599,937,52,557,2384,96,74,1797,3210,.265,.338,.421,.759,7311,457,182,131,150,180,192,.294,,
1468,,as CF,2000,4858,,21645,19277,3119,5296,930,158,677,2636,623,238,1897,3578,.275,.343,.445,.787,8573,352,177,132,158,95,274,.304,,
1469,,as DH,2000,2264,,9975,8668,1309,2396,462,18,367,1405,67,35,1124,1700,.276,.362,.461,.823,3995,198,81,17,83,71,95,.304,,
1470,,at Off. Pos.,2000,4858,,100148,87601,13730,24296,4948,447,3626,14169,1202,600,10527,16662,.277,.357,.468,.825,41016,2137,835,289,883,759,1005,.303,,
1471,,Other,2000,11,,12,11,6,3,0,0,1,6,0,0,1,3,.273,.333,.545,.879,6,0,0,0,0,1,0,.286,,
1472,,as PH,2000,3141,,5698,4903,524,1141,190,19,117,738,40,16,654,1232,.233,.326,.351,.677,1720,102,48,42,49,56,71,.284,,
1473,,as PH for DH,2000,179,,188,157,32,42,7,0,4,31,0,2,24,34,.268,.360,.389,.749,61,5,1,2,4,3,0,.309,,
1474,,as PR,2000,,,,,326,,,,,,69,40,,,,,,,,,,,,,,,,
1475,,as RF,2000,4858,,21311,18717,2943,5245,1063,132,800,3135,352,167,2187,3515,.280,.357,.479,.836,8972,501,152,54,200,168,225,.304,,
1476,,as SS,2000,4858,,20784,18442,2656,4919,943,152,420,2140,407,166,1797,2980,.267,.335,.403,.737,7426,435,154,247,143,111,284,.296,,
1477,,as 3B,2000,4858,,20654,18372,2597,4953,1022,91,664,2736,157,108,1832,3268,.270,.338,.444,.782,8149,440,174,85,188,124,209,.293,,
1478,,as 1B,2000,4858,,21222,18235,2917,5224,1150,51,899,3318,110,74,2564,3492,.286,.377,.503,.880,9173,474,214,18,190,221,186,.308,,
1479,,as 2B,2000,4858,,21708,19147,2950,5325,1014,136,379,2084,593,239,1992,2883,.278,.350,.405,.754,7748,436,202,204,162,64,267,.308,,
1480,,at Def. Pos.,2000,4858,,83751,74220,10921,20139,3824,498,2033,9244,1719,717,7483,12651,.271,.341,.418,.760,31058,1680,715,714,613,450,1017,.301,,
1481,,at Def. Pos.,2001,4858,,82289,74021,10102,19630,3854,499,1910,8651,1638,729,6061,13041,.265,.326,.408,.734,30212,1567,878,715,604,424,936,.297,,
1482,,as PH,2001,3190,,5631,4891,494,1085,222,18,131,680,40,18,583,1335,.222,.310,.355,.665,1736,101,61,49,47,59,39,.275,,
1483,,as PH for DH,2001,210,,214,186,36,53,7,1,9,34,2,0,24,45,.285,.365,.478,.843,89,7,0,3,1,4,1,.331,,
1484,,as PR,2001,,,,,242,,,,,,64,27,,,,,,,,,,,,,,,,
1485,,as C,2001,4858,,19151,17260,1954,4337,897,49,485,2097,93,92,1382,3201,.251,.313,.393,.706,6787,462,223,146,137,157,197,.281,,
1486,,as CF,2001,4858,,21271,19091,2860,5129,1024,142,584,2437,641,259,1696,3668,.269,.333,.429,.762,8189,349,206,123,149,101,255,.303,,
1487,,as DH,2001,2266,,9814,8617,1248,2244,465,28,354,1372,89,42,988,1801,.260,.340,.444,.784,3827,212,102,18,89,95,92,.289,,
1488,,as Infield,2001,4858,,102327,91421,12380,24456,4902,495,2834,11891,1353,689,8293,16555,.268,.333,.425,.758,38850,2153,1079,709,819,714,1112,.297,,
1489,,as LF,2001,4858,,21051,18543,2782,5098,1039,119,764,2607,433,170,2100,3547,.275,.353,.467,.820,8667,383,212,60,134,208,220,.302,,
1490,,as Outfield,2001,4858,,63318,56194,8516,15382,3113,381,2122,7912,1552,629,5784,10794,.274,.346,.456,.802,25623,1132,629,247,455,520,697,.303,,
1491,,as P,2001,2581,,6087,5284,321,762,117,7,26,264,6,3,182,1960,.144,.175,.184,.359,971,62,19,587,15,0,74,.222,,
1492,,at Off. Pos.,2001,4858,,98587,86916,12778,23484,4841,422,3522,13170,1460,676,9563,17399,.270,.346,.457,.804,39735,2024,993,305,805,960,1003,.299,,
1493,,as 1B,2001,4858,,20854,18138,2683,4995,1052,61,850,3025,142,94,2306,3737,.275,.361,.481,.841,8719,464,211,23,175,259,200,.302,,
1494,,as 2B,2001,4858,,21114,18881,2742,5119,976,151,422,2059,469,204,1612,3090,.271,.335,.406,.740,7663,345,270,188,162,65,239,.302,,
1495,,as RF,2001,4858,,20996,18560,2874,5155,1050,120,774,2868,478,200,1988,3579,.278,.351,.472,.824,8767,400,211,64,172,211,222,.305,,
1496,,as SS,2001,4858,,20753,18789,2546,5045,957,157,419,2058,435,174,1371,3082,.269,.322,.403,.725,7573,411,179,258,156,101,245,.300,,
1497,,as 3B,2001,4858,,20455,18353,2455,4960,1020,77,658,2652,214,125,1622,3445,.270,.333,.442,.775,8108,471,196,94,189,132,231,.298,,
1498,,Other,2001,12,,13,13,5,3,1,0,0,3,0,0,0,4,.231,.231,.308,.538,4,0,0,0,0,0,1,.333,,
1499,,at Off. Pos.,2002,4852,,98335,86441,12388,23073,4736,409,3276,12632,1233,615,9814,16725,.267,.345,.445,.790,38455,2074,941,340,792,953,918,.294,,
1500,,Other,2002,14,,16,13,10,6,4,0,0,10,0,0,2,2,.462,.563,.769,1.332,10,0,1,0,0,0,0,.545,,
1501,,as Outfield,2002,4852,,63081,55723,8174,15086,3015,382,2040,7699,1306,557,6081,10500,.271,.346,.448,.794,24985,1205,555,296,424,558,633,.299,,
1502,,as P,2002,2571,,6023,5219,298,771,135,7,27,301,4,3,190,1956,.148,.179,.192,.371,1001,79,15,580,17,0,58,.229,,
1503,,as C,2002,4852,,19179,17246,1838,4363,906,58,408,2090,75,73,1440,3112,.253,.315,.383,.698,6609,562,199,134,160,180,183,.285,,
1504,,as CF,2002,4852,,21302,19029,2779,5033,970,179,573,2255,603,226,1821,3559,.264,.332,.425,.756,8080,339,164,153,135,110,235,.297,,
1505,,as DH,2002,2264,,9813,8632,1225,2262,505,32,333,1229,70,48,974,1743,.262,.342,.444,.785,3830,213,110,17,80,88,77,.291,,
1506,,at Def. Pos.,2002,4852,,82241,73909,9726,19422,3825,505,1756,8389,1514,664,6240,12711,.263,.324,.399,.724,29525,1693,789,713,590,499,879,.294,,
1507,,as PH,2002,3080,,5514,4830,474,1088,215,19,103,622,56,26,526,1301,.225,.305,.342,.646,1650,98,47,59,51,56,57,.283,,
1508,,as PH for DH,2002,155,,159,133,20,30,4,2,1,20,3,1,17,28,.226,.331,.308,.639,41,3,5,2,2,1,3,.274,,
1509,,as PR,2002,,,,,273,,,,,,67,35,,,,,,,,,,,,,,,,
1510,,as Infield,2002,4852,,102327,91298,11968,24089,4830,483,2557,11491,1248,613,8490,15920,.264,.331,.411,.742,37556,2254,1023,683,829,751,1033,.292,,
1511,,as LF,2002,4852,,20936,18343,2645,4992,992,101,735,2731,324,149,2186,3437,.272,.353,.457,.810,8391,405,177,84,145,248,194,.297,,
1512,,as 3B,2002,4852,,20619,18407,2416,4772,962,95,594,2519,207,97,1736,3357,.259,.326,.419,.745,7706,475,183,99,191,123,210,.285,,
1513,,as RF,2002,4852,,20843,18351,2750,5061,1053,102,732,2713,379,182,2074,3504,.276,.354,.464,.818,8514,461,214,59,144,200,204,.304,,
1514,,as SS,2002,4852,,20789,18780,2560,4989,957,133,423,2114,397,198,1441,3058,.266,.322,.398,.720,7481,418,198,212,158,112,213,.295,,
1515,,as 1B,2002,4852,,20769,18011,2605,4928,1013,62,780,2838,130,78,2335,3411,.274,.360,.467,.827,8405,425,215,24,183,239,179,.296,,
1516,,as 2B,2002,4852,,20971,18854,2549,5037,992,135,352,1930,439,167,1538,2982,.267,.328,.390,.718,7355,374,228,214,137,97,248,.299,,
1517,,as 1B,2003,4860,,20901,18223,2631,5013,1034,65,786,2876,109,76,2279,3373,.275,.360,.468,.828,8535,500,216,31,151,214,167,.297,,
1518,,as 2B,2003,4860,,21197,19006,2671,5172,1013,137,415,2034,413,161,1609,2923,.272,.334,.405,.739,7704,398,226,224,132,71,228,.301,,
1519,,as PH,2003,3210,,5585,4911,465,1123,206,21,106,701,40,22,521,1305,.229,.306,.344,.650,1689,126,53,42,58,53,43,.286,,
1520,,as PH for DH,2003,221,,227,186,43,53,9,1,6,42,5,0,31,46,.285,.389,.441,.830,82,7,4,1,5,7,1,.338,,
1521,,as PR,2003,,,,,247,,,,,,62,26,,,,,,,,,,,,,,,,
1522,,as C,2003,4860,,19356,17406,2043,4487,933,55,490,2281,67,69,1430,3136,.258,.320,.402,.723,7000,478,241,135,142,153,192,.287,,
1523,,as CF,2003,4860,,21428,19246,2820,5258,1011,163,535,2353,626,238,1691,3326,.273,.336,.426,.762,8200,342,193,152,143,112,235,.304,,
1524,,as DH,2003,2270,,9848,8579,1220,2244,448,27,353,1298,51,37,1082,1801,.262,.350,.444,.793,3805,214,110,19,58,95,65,.292,,
1525,,at Off. Pos.,2003,4860,,98774,87197,12604,23462,4847,420,3315,12883,1085,518,9504,16490,.269,.345,.448,.793,39094,2165,990,316,760,866,911,.296,,
1526,,as Outfield,2003,4860,,63513,56520,8460,15647,3165,379,2012,7844,1246,510,5639,10047,.277,.346,.453,.799,25606,1200,614,285,448,524,646,.304,,
1527,,as P,2003,2579,,6063,5254,308,750,112,13,30,273,3,2,194,1909,.143,.175,.186,.362,978,76,17,585,13,0,69,.216,,
1528,,at Def. Pos.,2003,4860,,82592,74268,10070,19841,3868,501,1862,8728,1485,612,6190,12398,.267,.328,.408,.736,30297,1609,841,725,563,450,884,.297,,
1529,,as RF,2003,4860,,20985,18622,2827,5193,1063,111,730,2738,338,163,1922,3473,.279,.351,.465,.816,8668,425,218,64,155,159,212,.306,,
1530,,as SS,2003,4860,,20611,18610,2536,4924,911,146,422,2060,379,144,1460,3013,.265,.322,.397,.719,7393,391,181,214,146,114,229,.294,,
1531,,as Infield,2003,4860,,102647,91641,12282,24342,4905,495,2712,11810,1171,535,8483,15781,.266,.332,.419,.751,38373,2241,1058,696,764,651,1042,.293,,
1532,,as LF,2003,4860,,21100,18652,2813,5196,1091,105,747,2753,282,109,2026,3248,.279,.353,.468,.822,8738,433,203,69,150,253,199,.300,,
1533,,as 3B,2003,4860,,20582,18396,2401,4746,1014,92,599,2559,203,85,1705,3336,.258,.324,.421,.745,7741,474,194,92,193,99,226,.283,,
1534,,Other,2003,19,,20,18,2,4,0,0,0,2,0,0,1,4,.222,.300,.222,.522,4,0,1,0,0,0,0,.286,,
1535,,at Off. Pos.,2004,4856,,99267,87328,12988,23662,4793,416,3436,12997,1140,498,9776,17049,.271,.349,.453,.802,39595,2010,1058,335,762,924,906,.299,,
1536,,as 3B,2004,4856,,20942,18669,2678,5116,1016,87,728,2788,218,107,1810,3307,.274,.342,.455,.797,8490,460,205,80,178,129,210,.296,,
1537,,as C,2004,4856,,19526,17500,1983,4563,960,46,481,2271,74,74,1471,3147,.261,.324,.403,.728,7058,552,247,155,153,161,193,.291,,
1538,,as CF,2004,4856,,21382,19184,2850,5231,964,138,638,2382,598,223,1747,3448,.273,.337,.437,.774,8385,362,179,151,119,111,202,.302,,
1539,,as DH,2004,2266,,9859,8628,1277,2261,459,32,350,1350,61,29,1004,1801,.262,.345,.444,.789,3834,197,125,23,76,93,70,.292,,
1540,,as 1B,2004,4856,,21053,18399,2695,5033,1116,52,791,2887,117,56,2223,3403,.274,.356,.469,.825,8626,460,235,31,163,234,199,.295,,
1541,,as 2B,2004,4856,,21134,18947,2611,5124,1000,137,466,2145,364,156,1619,3140,.270,.332,.411,.743,7796,381,205,202,157,86,244,.301,,
1542,,as PH,2004,3162,,5523,4825,517,1106,195,16,133,710,37,15,544,1321,.229,.311,.359,.670,1732,106,54,51,49,46,48,.285,,
1543,,as PH for DH,2004,181,,184,159,30,31,10,0,7,30,6,0,19,47,.195,.293,.390,.683,62,5,3,3,0,2,4,.229,,
1544,,as PR,2004,,,,,249,,,,,,53,23,,,,,,,,,,,,,,,,
1545,,as Outfield,2004,4856,,63456,56150,8427,15408,2981,367,2079,7674,1252,491,5961,10712,.274,.348,.452,.800,25360,1154,621,304,415,535,585,.304,,
1546,,as P,2004,2583,,6055,5215,287,745,133,4,25,285,7,3,198,1990,.143,.176,.184,.360,961,79,15,608,19,1,55,.224,,
1547,,as Infield,2004,4856,,103816,92681,12630,25032,5161,479,2871,12258,1179,541,8533,16044,.270,.336,.429,.765,39764,2256,1038,748,804,708,1113,.297,,
1548,,as LF,2004,4856,,21086,18474,2864,5146,1047,108,754,2708,322,129,2141,3664,.279,.358,.469,.828,8671,372,235,88,146,256,180,.309,,
1549,,at Def. Pos.,2004,4856,,83203,74797,10107,20114,3993,478,1990,8965,1442,601,6247,12782,.269,.329,.415,.744,31033,1698,777,788,582,456,906,.299,,
1550,,as RF,2004,4856,,20988,18492,2713,5031,970,121,687,2584,332,139,2073,3600,.272,.349,.449,.798,8304,420,207,65,150,168,203,.303,,
1551,,as SS,2004,4856,,21161,19166,2663,5196,1069,157,405,2167,406,148,1410,3047,.271,.323,.407,.730,7794,403,146,280,153,98,267,.302,,
1552,,Other,2004,14,,14,13,1,1,0,0,0,1,0,0,1,7,.077,.143,.077,.220,1,0,0,0,0,0,0,.167,,
1553,,at Off. Pos.,2005,4862,,98022,86974,12308,23402,4829,411,3200,12518,1106,488,8940,16762,.269,.341,.444,.786,38653,2127,988,356,753,796,859,.298,,
1554,,as RF,2005,4862,,20665,18395,2666,4958,1045,107,712,2624,287,121,1819,3585,.270,.340,.454,.794,8353,410,238,48,164,180,176,.298,,
1555,,as SS,2005,4862,,20897,18965,2475,5114,994,158,348,1938,460,161,1437,2750,.270,.325,.394,.718,7468,407,163,213,119,92,206,.298,,
1556,,as PH,2005,3159,,5555,4840,468,1114,217,21,89,670,33,11,534,1250,.230,.311,.339,.650,1640,114,61,58,62,46,51,.288,,
1557,,as PH for DH,2005,174,,179,153,19,26,5,1,2,18,4,2,22,41,.170,.274,.255,.529,39,7,1,0,3,3,1,.212,,
1558,,as PR,2005,,,,,235,,,,,,58,26,,,,,,,,,,,,,,,,
1559,,as C,2005,4862,,19275,17374,1910,4401,915,31,466,2158,65,48,1431,3021,.253,.315,.390,.705,6776,519,207,130,132,161,204,.281,,
1560,,as CF,2005,4862,,21106,18965,2719,5152,968,156,532,2223,523,225,1644,3283,.272,.334,.423,.757,8028,378,202,154,137,98,227,.302,,
1561,,as DH,2005,2268,,9730,8568,1215,2212,451,33,339,1300,61,31,965,1792,.258,.337,.437,.775,3746,223,99,18,80,67,75,.287,,
1562,,as 3B,2005,4862,,20487,18316,2439,4954,1063,80,599,2473,205,106,1761,3277,.270,.338,.435,.774,7974,470,188,91,130,116,200,.299,,
1563,,as 1B,2005,4862,,20799,18308,2631,5046,1028,60,808,2871,107,57,2081,3468,.276,.353,.471,.824,8618,516,203,35,167,242,161,.298,,
1564,,as 2B,2005,4862,,20892,18751,2632,5132,1039,113,450,2124,405,144,1565,2935,.274,.334,.413,.747,7747,408,220,197,157,69,227,.302,,
1565,,at Def. Pos.,2005,4862,,82170,74055,9736,19799,3916,458,1796,8443,1453,578,6077,11989,.267,.327,.405,.733,30019,1712,792,694,545,420,864,.296,,
1566,,as Outfield,2005,4862,,62736,56060,8039,15254,3043,374,1899,7445,1165,482,5265,10299,.272,.339,.441,.780,24742,1189,640,308,454,426,600,.301,,
1567,,as P,2005,2583,,6088,5296,286,785,118,19,21,282,6,3,189,1891,.148,.180,.190,.369,1004,69,17,570,16,0,59,.225,,
1568,,as Infield,2005,4862,,102350,91714,12087,24647,5039,442,2671,11564,1242,516,8275,15451,.269,.333,.421,.754,38583,2320,981,666,705,680,998,.296,,
1569,,as LF,2005,4862,,20965,18700,2654,5144,1030,111,655,2598,355,136,1802,3431,.275,.343,.447,.790,8361,401,200,106,153,148,197,.304,,
1570,,Other,2005,10,,12,10,5,5,0,0,0,5,0,0,1,2,.500,.500,.500,1.000,5,0,0,0,1,0,0,.556,,
1571,,at Off. Pos.,2006,4858,,98932,87361,13072,23998,5021,444,3462,13269,1146,497,9462,17008,.275,.349,.461,.811,40293,2174,986,315,793,932,858,.303,,
1572,,as Infield,2006,4858,,103479,92610,12858,25603,5242,457,2869,12554,1308,549,8483,15862,.276,.341,.436,.777,40366,2398,994,604,782,789,989,.304,,
1573,,as LF,2006,4858,,21152,18649,2866,5189,1055,141,711,2636,389,143,2044,3539,.278,.354,.464,.818,8659,427,217,82,157,198,197,.308,,
1574,,as 3B,2006,4858,,20816,18490,2765,5107,1130,81,689,2818,225,104,1900,3271,.276,.347,.458,.805,8466,479,195,65,163,173,194,.301,,
1575,,as PH,2006,3141,,5561,4888,530,1105,208,35,121,628,39,12,501,1283,.226,.302,.357,.659,1746,123,52,67,50,34,51,.278,,
1576,,as PH for DH,2006,175,,181,161,16,32,7,0,6,15,1,2,15,43,.199,.264,.354,.618,57,5,0,3,2,1,3,.228,,
1577,,as PR,2006,,,,,248,,,,,,51,22,,,,,,,,,,,,,,,,
1578,,as RF,2006,4858,,20909,18606,2666,5145,1070,113,706,2806,283,132,1864,3608,.277,.347,.460,.807,8559,426,215,63,159,173,191,.307,,
1579,,as SS,2006,4858,,20938,18935,2688,5217,998,159,400,2094,538,188,1512,3001,.276,.332,.408,.740,7733,415,153,196,142,88,235,.307,,
1580,,as C,2006,4858,,19747,17813,2043,4797,986,44,514,2399,78,56,1422,3160,.269,.329,.416,.745,7413,525,230,136,146,184,202,.300,,
1581,,as CF,2006,4858,,21377,19117,2876,5149,1001,179,549,2206,638,224,1709,3565,.269,.335,.427,.761,8155,314,240,157,152,106,235,.304,,
1582,,as DH,2006,2268,,9761,8516,1258,2241,449,22,404,1372,54,26,1061,1851,.263,.347,.463,.811,3946,207,84,12,86,111,73,.289,,
1583,,as Outfield,2006,4858,,63438,56372,8408,15483,3126,433,1966,7648,1310,499,5617,10712,.275,.345,.450,.795,25373,1167,672,302,468,477,623,.306,,
1584,,as P,2006,2579,,6001,5105,302,670,117,5,32,302,5,2,199,1988,.131,.166,.175,.341,893,55,15,669,12,0,59,.206,,
1585,,as 1B,2006,4858,,20914,18373,2739,5243,1116,52,837,3024,105,58,2107,3499,.285,.363,.488,.851,8974,517,223,29,180,244,155,.310,,
1586,,as 2B,2006,4858,,21064,18999,2623,5239,1012,121,429,2219,362,143,1542,2931,.276,.334,.409,.743,7780,462,193,178,151,100,203,.305,,
1587,,at Def. Pos.,2006,4858,,83126,74864,10230,20402,3997,503,1892,8918,1616,611,6185,12657,.273,.332,.415,.748,31081,1716,816,667,591,478,875,.304,,
1588,,Other,2006,12,,12,11,3,3,0,0,0,2,0,0,1,2,.273,.333,.273,.606,3,0,0,0,0,0,0,.333,,
1589,,at Off. Pos.,2007,4862,,99319,87738,12691,23971,5008,437,3119,13034,1216,453,9499,17504,.273,.348,.447,.794,39210,2162,930,315,817,881,847,.307,,
1590,,Other,2007,22,,22,19,5,5,2,1,0,5,0,0,2,6,.263,.318,.474,.792,9,0,0,0,1,0,0,.357,,
1591,,at Def. Pos.,2007,4862,,83383,74962,10317,20263,4068,493,1811,8947,1694,546,6401,12770,.270,.332,.410,.742,30750,1757,805,599,611,442,846,.303,,
1592,,as RF,2007,4862,,21045,18705,2686,5258,1125,103,627,2753,318,119,1908,3751,.281,.351,.453,.804,8470,458,195,58,172,175,194,.319,,
1593,,as SS,2007,4862,,20972,19028,2634,5227,1017,131,415,2133,491,158,1475,2816,.275,.330,.407,.738,7751,419,168,163,136,106,250,.302,,
1594,,as 3B,2007,4862,,20785,18492,2604,5057,1055,101,625,2669,276,90,1838,3633,.273,.342,.443,.784,8189,473,172,96,183,134,186,.307,,
1595,,as Infield,2007,4862,,103592,92542,12600,25141,5218,485,2673,12159,1329,481,8664,16337,.272,.338,.425,.763,39348,2354,978,585,814,719,988,.302,,
1596,,as LF,2007,4862,,21023,18677,2758,5167,1062,122,665,2727,351,124,1897,3601,.277,.347,.453,.800,8468,427,206,74,165,165,192,.309,,
1597,,as PH,2007,3222,,5681,4963,532,1122,199,24,125,751,40,14,569,1290,.226,.309,.351,.661,1744,121,53,44,52,49,39,.277,,
1598,,as PH for DH,2007,127,,130,118,21,25,7,0,3,21,1,0,9,32,.212,.266,.347,.613,41,1,0,2,1,0,3,.262,,
1599,,as PR,2007,,,,,276,,,,,,78,20,,,,,,,,,,,,,,,,
1600,,as 1B,2007,4862,,20992,18380,2574,5077,1114,60,736,2809,83,51,2196,3543,.276,.357,.463,.821,8519,464,212,34,168,257,172,.304,,
1601,,as 2B,2007,4862,,21243,19035,2821,5281,1080,146,431,2237,397,125,1661,3096,.277,.340,.417,.757,7946,449,222,168,157,84,215,.310,,
1602,,as C,2007,4862,,19600,17607,1967,4499,952,47,466,2311,82,57,1494,3249,.256,.318,.394,.713,6943,549,204,124,170,138,165,.287,,
1603,,as CF,2007,4862,,21568,19292,2895,5256,1019,169,499,2266,724,206,1771,3609,.272,.338,.420,.758,8110,340,211,144,148,114,216,.310,,
1604,,as DH,2007,2268,,9923,8639,1261,2315,460,27,344,1346,70,35,1100,1718,.268,.354,.447,.801,3861,220,92,11,78,101,67,.296,,
